track_name,artists,release_year,era,duration_min,danceability,energy,loudness,acousticness,valence
Mistreater,Grace Slick,1981,Pre-streaming,3.437116666666667,0.584,0.925,-9.432,0.0164,0.74
Shot in the Dark,Grace Slick,1981,Pre-streaming,3.326216666666667,0.297,0.877,-9.898,0.0323,0.526
Round & Round,Grace Slick,1981,Pre-streaming,3.6468833333333333,0.444,0.823,-9.341,0.0234,0.456
Shooting Star,Grace Slick,1981,Pre-streaming,5.35645,0.3229999999999999,0.4970000000000001,-11.073,0.238,0.34
Just a Little Love,Grace Slick,1981,Pre-streaming,4.38245,0.3720000000000001,0.8220000000000001,-9.803,0.0555,0.642
Sea of Love,Grace Slick,1981,Pre-streaming,4.089783333333333,0.3929999999999999,0.823,-10.11,0.0143,0.8270000000000001
Lines,Grace Slick,1981,Pre-streaming,3.3513333333333333,0.4029999999999999,0.6759999999999999,-9.981,0.0394,0.841
Right Kind,Grace Slick,1981,Pre-streaming,3.12355,0.368,0.852,-8.427999999999999,0.121,0.812
No More Heroes,Grace Slick,1981,Pre-streaming,3.90755,0.281,0.6990000000000001,-10.724,0.184,0.624
Le Souk,The Dave Brubeck Quartet,2000,Pre-streaming,4.601416666666666,0.4,0.511,-12.367,0.883,0.877
Audrey,The Dave Brubeck Quartet,2000,Pre-streaming,3.5364,0.6759999999999999,0.0879,-16.177,0.965,0.529
The Duke,The Dave Brubeck Quartet,2000,Pre-streaming,2.75775,0.7170000000000001,0.156,-17.744,0.933,0.314
Allegro Blues,The Dave Brubeck Quartet,2000,Pre-streaming,5.540283333333333,0.58,0.522,-13.703,0.715,0.531
Koto Song,The Dave Brubeck Quartet,2000,Pre-streaming,3.0658,0.462,0.102,-19.317,0.978,0.294
I Get A Kick Out Of You,The Dave Brubeck Quartet,2000,Pre-streaming,5.267833333333333,0.422,0.4039999999999999,-14.189,0.364,0.628
My Name Is Thunder,The Bloody Beetroots;Jet,2017,Streaming growth,2.789066666666667,0.457,0.95,-2.533,0.000482,0.27
Make Me (Cry) - Marshmello Remix,Noah Cyrus;Labrinth;Marshmello,2017,Streaming growth,3.40645,0.619,0.8590000000000001,-4.1610000000000005,0.00465,0.499
Are You Ready,The Isley Brothers;Santana,2017,Streaming growth,3.442,0.713,0.672,-9.871,0.0833,0.626
Total Destruction to Your Mind,The Isley Brothers;Santana,2017,Streaming growth,4.39555,0.595,0.888,-7.0760000000000005,0.073,0.617
Higher Ground,The Isley Brothers;Santana,2017,Streaming growth,5.218,0.5820000000000001,0.8740000000000001,-8.318999999999999,7.54e-05,0.6
God Bless the Child,The Isley Brothers;Santana,2017,Streaming growth,7.164,0.4039999999999999,0.4970000000000001,-11.034,0.4039999999999999,0.3979999999999999
I Remember,The Isley Brothers;Santana,2017,Streaming growth,5.571116666666667,0.532,0.4379999999999999,-10.993,0.741,0.3339999999999999
Body Talk,The Isley Brothers;Santana,2017,Streaming growth,5.37445,0.6759999999999999,0.67,-10.498,0.0936,0.669
Gypsy Woman,The Isley Brothers;Santana,2017,Streaming growth,7.056216666666667,0.606,0.4920000000000001,-9.66,0.741,0.611
I Just Want to Make Love to You,The Isley Brothers;Santana,2017,Streaming growth,4.075116666666666,0.182,0.8420000000000001,-7.957999999999997,0.0605,0.281
"Love, Peace, Happiness",The Isley Brothers;Santana,2017,Streaming growth,3.214,0.5489999999999999,0.831,-8.027999999999999,0.00712,0.201
What the World Needs Now Is Love Sweet Love,The Isley Brothers;Santana,2017,Streaming growth,5.489116666666667,0.381,0.4920000000000001,-7.902,0.703,0.331
Mercy Mercy Me (The Ecology),The Isley Brothers;Santana,2017,Streaming growth,4.044883333333333,0.4629999999999999,0.698,-8.479,0.509,0.536
Let the Rain Fall On Me,The Isley Brothers;Santana,2017,Streaming growth,6.461783333333333,0.431,0.319,-10.872,0.7290000000000001,0.209
Let There Be Peace On Earth,The Isley Brothers;Santana,2017,Streaming growth,4.6208833333333335,0.496,0.4920000000000001,-11.461,0.716,0.193
Options (feat. Stephen Marley),Pitbull;Stephen Marley,2017,Streaming growth,3.996,0.7440000000000001,0.574,-5.91,0.0541,0.518
Paris - VINAI Remix,The Chainsmokers;VINAI,2017,Streaming growth,3.64645,0.532,0.8220000000000001,-3.3089999999999997,0.0648,0.335
Paris - LOUDPVCK Remix,The Chainsmokers;LOUDPVCK,2017,Streaming growth,3.856883333333333,0.622,0.7559999999999999,-5.523,0.168,0.76
Paris - Pegboard Nerds Remix,The Chainsmokers;Pegboard Nerds,2017,Streaming growth,2.904,0.3329999999999999,0.913,-3.722,0.0202,0.1159999999999999
Paris - Jewelz & Sparks Remix,The Chainsmokers;Jewelz & Sparks,2017,Streaming growth,3.56845,0.435,0.912,-4.352,0.0837,0.214
Paris - Thieves Remix,The Chainsmokers;THIEVES,2017,Streaming growth,2.9393333333333334,0.5539999999999999,0.861,-4.6610000000000005,0.384,0.564
Paris - FKYA Remix,The Chainsmokers;FKYA,2017,Streaming growth,3.2617833333333333,0.636,0.6759999999999999,-6.285,0.00246,0.282
She Don't Know,Vince Gill,1985,Pre-streaming,3.3411166666666667,0.652,0.597,-9.175,0.00409,0.356
Savannah (Don't You Ever Think Of Me),Vince Gill,1985,Pre-streaming,3.29,0.6920000000000001,0.444,-11.734000000000002,0.0585,0.512
If It Weren't For Him,Vince Gill;Rosanne Cash,1985,Pre-streaming,3.54,0.581,0.308,-13.355,0.457,0.263
"Bad Man (feat. Robin Thicke, Joe Perry & Travis Barker)",Pitbull;Robin Thicke;Joe Perry;Travis Barker,2016,Streaming growth,3.5787833333333334,0.636,0.971,-4.303999999999999,0.0086,0.53
Freedom,Pitbull,2016,Streaming growth,2.9194833333333334,0.6829999999999999,0.946,-4.356,0.15,0.8240000000000001
Superstar,Pitbull;Becky G,2016,Streaming growth,3.4726666666666666,0.617,0.976,-2.872,0.0063799999999999,0.3429999999999999
Options (feat. Stephen Marley) - Chuckie Remix,Pitbull;Stephen Marley;Chuckie,2017,Streaming growth,3.5748,0.6859999999999999,0.928,-4.362,0.0058,0.911
Options (feat. Stephen Marley) - DJ Noodles Remix,Pitbull;Stephen Marley;DJ Noodles,2017,Streaming growth,4.1992,0.652,0.8,-4.926,0.000595,0.397
Options (feat. Stephen Marley) - James Hype Remix,Pitbull;Stephen Marley;James Hype,2017,Streaming growth,4.402116666666666,0.7709999999999999,0.812,-6.335,0.00386,0.816
Till You're Loved,Mr. Probz,2017,Streaming growth,3.002283333333333,0.701,0.754,-4.34,0.208,0.568
Rich Boy,Galantis,2017,Streaming growth,3.063066666666667,0.738,0.901,-2.2119999999999997,0.0706,0.6459999999999999
How Would You Feel (Paean),Ed Sheeran,2017,Streaming growth,4.67555,0.617,0.439,-5.63,0.424,0.242
Game Time (feat. Sage the Gemini),Flo Rida;Sage The Gemini,2017,Streaming growth,3.2214666666666667,0.72,0.8140000000000001,-4.533,0.0208,0.503
Vente Pa' Ca (feat. A-Lin),Ricky Martin;A-Lin,2017,Streaming growth,4.1508,0.6629999999999999,0.86,-5.711,0.00934,0.591
Living Out Loud (feat. Sia) - Oskar Flood Remix,Brooke Candy;Sia;Oskar Flood,2017,Streaming growth,3.7689833333333334,0.6459999999999999,0.946,-1.986,0.0961,0.392
Living Out Loud (feat. Sia) - Madison Mars Remix,Brooke Candy;Sia;Madison Mars,2017,Streaming growth,4.1816,0.585,0.922,-3.306,0.00439,0.285
"Living Out Loud (feat. Sia) - John ""J-C"" Carr Remix",Brooke Candy;Sia;John J C Carr,2017,Streaming growth,3.3440833333333333,0.515,0.901,-4.226,0.00598,0.319
No Bother Dis (Sound Boy),Shabba Ranks,2017,Streaming growth,6.27155,0.843,0.836,-6.1270000000000024,0.00441,0.743
Feel Me (feat. Kanye West),Tyga;Kanye West,2017,Streaming growth,3.324116666666667,0.526,0.591,-6.3260000000000005,0.00358,0.157
Teterboro Flow,Tyga,2017,Streaming growth,2.74635,0.79,0.721,-5.26,0.00343,0.1689999999999999
Ski on the Slope (feat. Pusha T),Tyga;Pusha T,2017,Streaming growth,3.5060166666666666,0.743,0.621,-7.545,0.0283,0.387
Eyes Closed,Tyga,2017,Streaming growth,4.4655,0.889,0.5539999999999999,-8.244,0.244,0.534
Move to L.A. (feat. Ty Dolla $ign),Tyga;Ty Dolla $ign,2017,Streaming growth,3.702183333333333,0.649,0.593,-8.041,0.0365,0.631
Bel Air (feat. Quavo),Tyga;Quavo,2017,Streaming growth,4.47915,0.773,0.476,-7.427,0.0863,0.2689999999999999
Run It Back (feat. Young Thug),Tyga;Young Thug,2017,Streaming growth,3.942066666666667,0.551,0.547,-6.645,0.3379999999999999,0.703
Playboy (feat. Vince Staples),Tyga;Vince Staples,2017,Streaming growth,3.0314666666666668,0.515,0.759,-7.416,0.0628,0.4270000000000001
Chandeliers,Tyga,2017,Streaming growth,3.8644166666666666,0.728,0.5870000000000001,-7.212999999999999,0.042,0.551
Flossin (feat. King),Tyga;King,2017,Streaming growth,2.6912666666666665,0.8690000000000001,0.612,-7.75,0.0491,0.52
1 of 1,Tyga,2017,Streaming growth,3.4021166666666667,0.5820000000000001,0.526,-8.134,0.28,0.6940000000000001
Gone Too Far,Tyga,2017,Streaming growth,2.5674333333333332,0.939,0.624,-6.2829999999999995,0.1639999999999999,0.703
Nann Nigga (feat. Honey Cocaine),Tyga;Honey C,2017,Streaming growth,3.9987,0.768,0.633,-6.1610000000000005,0.011,0.444
100's (feat. Chief Keef & A.E.),Tyga;Chief Keef;A.E.,2017,Streaming growth,3.9090333333333334,0.857,0.46,-9.668,0.0529,0.477
Stay (feat. Dia Frampton) - Frank Pole Radio Edit,tyDi;Dia Frampton,2014,Streaming growth,3.5352333333333332,0.503,0.726,-3.1630000000000003,0.108,0.256
Stay (feat. Dia Frampton) - Steve James Remix,tyDi;Dia Frampton,2014,Streaming growth,4.7559,0.529,0.867,-4.0760000000000005,0.0494,0.241
Stay (feat. Dia Frampton) - Hyperbits Remix,tyDi;Dia Frampton,2014,Streaming growth,4.675783333333333,0.636,0.908,-5.319,0.0066599999999999,0.214
Stay (feat. Dia Frampton) - Lema Remix,tyDi;Dia Frampton,2014,Streaming growth,6.3128166666666665,0.635,0.735,-8.727,0.00121,0.281
The Hustle,Lil Scrappy,2010,Streaming growth,1.8431166666666667,0.8590000000000001,0.636,-8.752,0.0356,0.773
Roll Up,Lil Scrappy,2010,Streaming growth,3.4431166666666666,0.7709999999999999,0.584,-9.064,0.0208,0.3989999999999999
Big Boi,Lil Scrappy,2010,Streaming growth,4.699333333333334,0.77,0.711,-5.9570000000000025,0.0223,0.8220000000000001
On the D-Low,Lil Scrappy,2010,Streaming growth,3.9057833333333334,0.711,0.653,-7.69,0.00373,0.36
Militant Minded,Lil Scrappy,2010,Streaming growth,3.3977833333333334,0.5,0.738,-7.51,0.0016899999999999,0.629
When I Grind,Lil Scrappy,2010,Streaming growth,4.511116666666667,0.584,0.85,-7.97,0.0229,0.312
If You Wanna Knuck,Lil Scrappy,2010,Streaming growth,3.848883333333333,0.716,0.643,-7.79,0.0033,0.395
Aye Shawty,Lil Scrappy,2010,Streaming growth,3.79155,0.6920000000000001,0.61,-6.836,0.0221,0.812
This Is What We Do,Lil Scrappy,2010,Streaming growth,3.9793333333333334,0.635,0.836,-6.949,0.000744,0.356
Forever I Love Atlanta (F.I.L.A.),Lil Scrappy,2010,Streaming growth,3.0526666666666666,0.584,0.636,-8.248,0.00435,0.519
Money On My Mind,Lil Scrappy,2010,Streaming growth,3.71555,0.7759999999999999,0.747,-6.687,0.0219,0.8
We Can Buck,Lil Scrappy,2010,Streaming growth,4.867116666666667,0.7170000000000001,0.634,-7.51,0.00392,0.3879999999999999
Keep It 100,Lil Scrappy,2010,Streaming growth,2.11555,0.84,0.6709999999999999,-9.669,0.0333,0.85
Goodbye Sue - Remastered,Perry Como,1993,Pre-streaming,3.2571166666666667,0.285,0.103,-16.315,0.994,0.188
"Long Ago (And Far Away - From the Columbia Film ""Cover Girl""",Perry Como,1993,Pre-streaming,3.174,0.351,0.102,-15.312,0.993,0.424
I Dream of You (More Than You Dream I Do) - Remastered,Perry Como,1993,Pre-streaming,3.5248833333333334,0.218,0.237,-12.254,0.94,0.126
Temptation - Remastered - 1992,Perry Como,1993,Pre-streaming,2.77955,0.322,0.312,-11.015999999999998,0.914,0.158
Till the End of Time (with The Satisfiers),Perry Como;The Satisfiers,1993,Pre-streaming,3.207116666666667,0.359,0.2269999999999999,-12.947,0.8859999999999999,0.3939999999999999
A Garden In The Rain - Remastered,Perry Como,1993,Pre-streaming,3.0862166666666666,0.27,0.105,-14.852,0.982,0.303
They Say It's Wonderful - Remastered,Perry Como,1993,Pre-streaming,2.60045,0.312,0.0841,-15.885,0.978,0.252
If I'm Lucky - Remastered,Perry Como,1993,Pre-streaming,2.965116666666667,0.302,0.0304,-18.911,0.991,0.146
Sonata - Remastered,Perry Como,1993,Pre-streaming,3.3322166666666666,0.2239999999999999,0.0839,-16.223,0.993,0.071
Song Of Songs - Remastered,Perry Como,1993,Pre-streaming,2.8011166666666667,0.349,0.184,-11.885,0.983,0.3279999999999999
"Blue Room From the MGM Picture ""Words adn Music"" - Remastered",Perry Como,1993,Pre-streaming,3.54555,0.3,0.0355,-23.364,0.973,0.273
"With A Song In My Heart From the MGM Picture ""Words & Music"" - Remastered",Perry Como,1993,Pre-streaming,2.24955,0.252,0.253,-10.875,0.87,0.195
Forever and Ever - Remastered,Perry Como,1993,Pre-streaming,3.3882166666666667,0.28,0.13,-13.914,0.947,0.346
A - You're Adorable (with The Fontane Sisters) - Remastered,Perry Como;The Fontane Sisters,1993,Pre-streaming,2.461116666666667,0.534,0.0876,-15.936,0.951,0.451
"Some Enchanted Evening - From the Musical Production ""South Pacific""",Perry Como,1993,Pre-streaming,3.49,0.296,0.142,-13.488,0.938,0.261
"Bali Ha'I - From the Musical Production ""South Pacific""",Perry Como,1993,Pre-streaming,3.5751166666666667,0.209,0.114,-18.044,0.889,0.0723
I Wanna Go Home (With You) (with The Fontane Sisters) - Remastered,Perry Como;The Fontane Sisters,1993,Pre-streaming,2.4033333333333333,0.7190000000000001,0.156,-14.589,0.937,0.4539999999999999
Hoop Dee-Doo - Remastered,Perry Como,1993,Pre-streaming,2.9326666666666665,0.6709999999999999,0.493,-7.648,0.8440000000000001,0.943
"A Bushel and A Peck - From the Musical Production ""Guys and Dolls""",Perry Como;Betty Hutton,1993,Pre-streaming,2.751116666666667,0.8059999999999999,0.175,-12.275,0.933,0.594
If (with Mitchell Ayres & His Orchestra) - Remastered,Perry Como;Mitchell Ayres & His Orchestra,1993,Pre-streaming,3.1262166666666666,0.25,0.1689999999999999,-12.349,0.901,0.2
Black Moonlight - Remastered,Perry Como,1993,Pre-streaming,3.276,0.286,0.212,-12.282,0.926,0.213
"Without A Song from the Musical Production ""Great Day"" - Remastered",Perry Como,1993,Pre-streaming,3.2877833333333335,0.317,0.215,-11.158,0.977,0.244
You'll Never Walk Alone (From 'Carousel') - Remastered,Perry Como,1993,Pre-streaming,2.842216666666667,0.175,0.208,-11.098,0.915,0.158
"I Concentrate On You (From the MGM Film ""Broadway Melody of 1940"") - Remastered",Perry Como,1993,Pre-streaming,3.223333333333333,0.327,0.0856,-14.399,0.887,0.165
You Are Never Far Away From Me - Remastered,Perry Como,1993,Pre-streaming,2.85555,0.246,0.196,-11.369000000000002,0.953,0.2189999999999999
Maybe - Remastered,Perry Como;Eddie Fisher,1993,Pre-streaming,2.8362166666666666,0.54,0.149,-12.915,0.8690000000000001,0.405
Watermelon Weather - Remastered,Perry Como;Eddie Fisher,1993,Pre-streaming,2.43555,0.7390000000000001,0.248,-12.497,0.809,0.677
Wild Horses (with Hugo Winterhalter's Orchestra and Chorus) - Remastered,Perry Como;Hugo Winterhalter's Orchestra and Chorus,1993,Pre-streaming,2.82045,0.557,0.312,-10.348,0.745,0.636
I Confess - Remastered,Perry Como,1993,Pre-streaming,3.1566666666666667,0.182,0.115,-14.037,0.912,0.185
No Other Love (From ' Me And Juliet ') - Remastered,Perry Como,1993,Pre-streaming,3.24555,0.21,0.175,-11.689,0.884,0.201
You Alone (Solo Tu) (with Henri René & His Orchestra and Chorus) - Remastered,Perry Como;Henri René & His Orchestra and Chorus,1993,Pre-streaming,2.84045,0.285,0.2289999999999999,-13.287,0.894,0.3339999999999999
Tina Marie - Remastered,Perry Como,1993,Pre-streaming,2.538883333333333,0.6679999999999999,0.33,-11.446,0.633,0.922
Juke Box Baby - Remastered,Perry Como,1993,Pre-streaming,2.276666666666667,0.479,0.511,-11.231,0.6459999999999999,0.911
More (with Mitchell Ayres and His Orchestra & The Ray Charles Singers) - Remastered,Perry Como;Mitchell Ayres & His Orchestra;The Ray Charles Singers,1993,Pre-streaming,2.602883333333333,0.213,0.305,-11.088,0.861,0.511
Dream Along With Me (I'm On My Way to a Star) (with Mitchell Ayres and His Orchestra & The Ray Charles Singers) - Remastered,Perry Como;Mitchell Ayres & His Orchestra;The Ray Charles Singers,1993,Pre-streaming,2.9122166666666667,0.158,0.254,-13.335,0.882,0.149
Try a Little Tenderness - Remastered,Perry Como,1993,Pre-streaming,3.572216666666667,0.191,0.188,-12.103,0.888,0.141
"Unchained Melody From the Warner Bros. Film ""Unchained"" - Remastered",Perry Como,1993,Pre-streaming,3.31555,0.273,0.182,-13.34,0.878,0.2269999999999999
Round And Round - Remastered - 1992,Perry Como,1993,Pre-streaming,2.5551166666666667,0.75,0.481,-12.884,0.897,0.75
Just Born (To Be Your Baby) - Remastered,Perry Como,1993,Pre-streaming,2.5233333333333334,0.659,0.478,-10.544,0.884,0.887
Accentuate the Positive,Perry Como,1993,Pre-streaming,2.28555,0.764,0.382,-10.339,0.8140000000000001,0.7959999999999999
Birth of the Blues,Perry Como,1993,Pre-streaming,3.473333333333333,0.457,0.2019999999999999,-10.735,0.875,0.305
Begin The Beguine - Remastered,Perry Como,1993,Pre-streaming,3.4393333333333334,0.573,0.21,-16.893,0.7709999999999999,0.747
Funky,The Chambers Brothers,1970,Pre-streaming,2.8398,0.593,0.4589999999999999,-15.238,0.223,0.911
I Can't Turn You Loose,The Chambers Brothers,1970,Pre-streaming,4.9025,0.4970000000000001,0.711,-13.662,0.000956,0.933
Are You Ready,The Chambers Brothers,1970,Pre-streaming,3.7709166666666665,0.352,0.691,-14.847,0.00848,0.585
Let's Do It (Do It Together) - Live,The Chambers Brothers,1970,Pre-streaming,4.572,0.6509999999999999,0.706,-12.561,0.22,0.5820000000000001
"Love, Peace And Happiness",The Chambers Brothers,1970,Pre-streaming,2.83515,0.54,0.457,-15.073,0.236,0.422
Trigger Happy,"""Weird Al"" Yankovic",1992,Pre-streaming,3.78955,0.618,0.67,-8.016,0.327,0.978
I Can't Watch This,"""Weird Al"" Yankovic",1992,Pre-streaming,3.521333333333333,0.851,0.779,-10.819,0.0628,0.774
I Was Only Kidding,"""Weird Al"" Yankovic",1992,Pre-streaming,3.5088833333333334,0.3379999999999999,0.88,-9.005,0.209,0.637
The White Stuff,"""Weird Al"" Yankovic",1992,Pre-streaming,2.7208833333333335,0.836,0.527,-10.57,0.0686,0.943
When I Was Your Age,"""Weird Al"" Yankovic",1992,Pre-streaming,4.5986666666666665,0.723,0.636,-9.625,0.0156,0.775
Taco Grande,"""Weird Al"" Yankovic",1992,Pre-streaming,3.798216666666667,0.795,0.895,-10.026,0.049,0.593
Airline Amy,"""Weird Al"" Yankovic",1992,Pre-streaming,3.84355,0.5660000000000001,0.8079999999999999,-8.548,0.0131,0.963
The Plumbing Song,"""Weird Al"" Yankovic",1992,Pre-streaming,4.101116666666667,0.897,0.523,-11.222,0.0223,0.904
Dreamgirl,Dave Matthews Band,2005,Pre-streaming,3.99445,0.59,0.609,-6.4220000000000015,0.242,0.301
Old Dirt Hill (Bring That Beat Back),Dave Matthews Band,2005,Pre-streaming,4.971116666666667,0.812,0.546,-6.271,0.297,0.871
Stand Up (For It),Dave Matthews Band,2005,Pre-streaming,4.213116666666667,0.426,0.9,-5.9579999999999975,0.0732,0.738
American Baby Intro,Dave Matthews Band,2005,Pre-streaming,2.054883333333333,0.456,0.722,-9.712,0.184,0.322
Smooth Rider,Dave Matthews Band,2005,Pre-streaming,2.29155,0.772,0.451,-5.5520000000000005,0.209,0.897
Everybody Wake Up (Our Finest Hour Arrives),Dave Matthews Band,2005,Pre-streaming,4.29,0.638,0.841,-4.162,0.0317,0.455
Out of My Hands,Dave Matthews Band,2005,Pre-streaming,3.67445,0.544,0.307,-19.523,0.805,0.106
Hello Again,Dave Matthews Band,2005,Pre-streaming,3.93555,0.4429999999999999,0.8690000000000001,-5.89,0.0154,0.57
Louisiana Bayou,Dave Matthews Band,2005,Pre-streaming,5.602,0.638,0.9,-6.468999999999999,0.0776,0.733
Stolen Away on 55th & 3rd,Dave Matthews Band,2005,Pre-streaming,4.266666666666667,0.6970000000000001,0.4529999999999999,-8.772,0.2689999999999999,0.713
You Might Die Trying,Dave Matthews Band,2005,Pre-streaming,4.735116666666666,0.737,0.7340000000000001,-6.442,0.0683,0.92
Steady as We Go,Dave Matthews Band,2005,Pre-streaming,3.3773333333333335,0.534,0.25,-11.684,0.6679999999999999,0.123
Goodbye,Echosmith,2017,Streaming growth,3.4888833333333333,0.722,0.63,-7.289,0.0862,0.479
Domination,Saliva,2018,Streaming growth,2.9386666666666668,0.3929999999999999,0.966,-4.8069999999999995,5.37e-06,0.757
Only the Strong Survive,Saliva,2018,Streaming growth,3.54245,0.351,0.958,-4.697,2.58e-05,0.4539999999999999
Some Shit About Love,Saliva,2018,Streaming growth,3.548216666666667,0.64,0.741,-3.61,0.0022199999999999,0.649
Close to the Ledge,Saliva,2018,Streaming growth,3.4688833333333333,0.391,0.928,-4.817,3.47e-06,0.665
